Date	Open	High	Low	Close	Aclose	Volume
Dec 11, 2019	1,350.84	1,351.20	1,342.67	1,345.02	1,345.02	850,400
Dec 10, 2019	1,341.50	1,349.97	1,336.04	1,344.66	1,344.66	1,094,100
Dec 09, 2019	1,338.04	1,359.45	1,337.84	1,343.56	1,343.56	1,354,300
Dec 06, 2019	1,333.44	1,344.00	1,333.44	1,340.62	1,340.62	1,314,800
Dec 05, 2019	1,328.00	1,329.36	1,316.44	1,328.13	1,328.13	1,212,700
Dec 04, 2019	1,307.01	1,325.80	1,304.87	1,320.54	1,320.54	1,537,500
Dec 03, 2019	1,279.57	1,298.46	1,279.00	1,295.28	1,295.28	1,143,800
Dec 02, 2019	1,301.00	1,305.83	1,281.00	1,289.92	1,289.92	1,510,900
Nov 29, 2019	1,307.12	1,310.20	1,303.97	1,304.96	1,304.96	587,000
Nov 27, 2019	1,315.00	1,318.36	1,309.63	1,312.99	1,312.99	995,600
Nov 26, 2019	1,309.86	1,314.80	1,305.09	1,313.55	1,313.55	1,069,700
Nov 25, 2019	1,299.18	1,311.31	1,298.13	1,306.69	1,306.69	1,036,200
Nov 22, 2019	1,305.62	1,308.73	1,291.41	1,295.34	1,295.34	1,385,700
Nov 21, 2019	1,301.48	1,312.59	1,293.00	1,301.35	1,301.35	995,500
Nov 20, 2019	1,311.74	1,315.00	1,291.15	1,303.05	1,303.05	1,308,600
Nov 19, 2019	1,327.70	1,327.70	1,312.80	1,315.46	1,315.46	1,269,200
Nov 18, 2019	1,332.22	1,335.53	1,317.50	1,320.70	1,320.70	1,487,400
Nov 15, 2019	1,318.94	1,334.88	1,314.28	1,334.87	1,334.87	1,782,600
Nov 14, 2019	1,297.50	1,317.00	1,295.65	1,311.46	1,311.46	1,193,500
Nov 13, 2019	1,294.07	1,304.30	1,293.51	1,298.00	1,298.00	826,700
Nov 12, 2019	1,300.00	1,310.00	1,295.77	1,298.80	1,298.80	1,085,900
Nov 11, 2019	1,303.18	1,306.43	1,297.41	1,299.19	1,299.19	1,011,900
Nov 08, 2019	1,305.28	1,318.00	1,304.36	1,311.37	1,311.37	1,251,400
Nov 07, 2019	1,294.28	1,323.74	1,294.24	1,308.86	1,308.86	2,030,000
Nov 06, 2019	1,289.46	1,293.73	1,282.50	1,291.80	1,291.80	1,152,700
Nov 05, 2019	1,292.89	1,298.93	1,291.23	1,292.03	1,292.03	1,282,700
Nov 04, 2019	1,276.45	1,294.13	1,276.35	1,291.37	1,291.37	1,501,000
Nov 01, 2019	1,265.00	1,274.62	1,260.50	1,273.74	1,273.74	1,670,100
Oct 31, 2019	1,261.28	1,267.67	1,250.84	1,260.11	1,260.11	1,455,700
Oct 30, 2019	1,252.97	1,269.36	1,252.00	1,261.29	1,261.29	1,408,900
Oct 29, 2019	1,276.23	1,281.59	1,257.21	1,262.62	1,262.62	1,886,400
Oct 28, 2019	1,275.45	1,299.31	1,272.54	1,290.00	1,290.00	2,613,200
Oct 25, 2019	1,251.03	1,269.60	1,250.01	1,265.13	1,265.13	1,213,100
Oct 24, 2019	1,260.90	1,264.00	1,253.71	1,260.99	1,260.99	1,028,100
Oct 23, 2019	1,242.36	1,259.89	1,242.36	1,259.13	1,259.13	911,500
Oct 22, 2019	1,247.85	1,250.60	1,241.38	1,242.80	1,242.80	1,023,800
Oct 21, 2019	1,252.26	1,254.63	1,240.60	1,246.15	1,246.15	1,027,200
Oct 18, 2019	1,253.46	1,258.89	1,241.08	1,245.49	1,245.49	1,352,800
Oct 17, 2019	1,250.93	1,263.32	1,249.94	1,253.07	1,253.07	952,400
Oct 16, 2019	1,241.17	1,254.74	1,238.45	1,243.64	1,243.64	1,094,600
Oct 15, 2019	1,220.40	1,247.33	1,220.40	1,243.01	1,243.01	1,381,700
Oct 14, 2019	1,212.34	1,226.33	1,211.76	1,217.14	1,217.14	867,500
Oct 11, 2019	1,222.21	1,228.39	1,213.74	1,215.45	1,215.45	1,272,700
Oct 10, 2019	1,198.58	1,215.00	1,197.34	1,208.67	1,208.67	846,600
Oct 09, 2019	1,199.35	1,208.35	1,197.63	1,202.31	1,202.31	867,700
Oct 08, 2019	1,197.59	1,206.08	1,189.01	1,189.13	1,189.13	1,039,300
Oct 07, 2019	1,204.40	1,218.20	1,203.75	1,207.68	1,207.68	842,900
Oct 04, 2019	1,191.89	1,211.44	1,189.17	1,209.00	1,209.00	1,162,400
Oct 03, 2019	1,180.00	1,189.06	1,162.43	1,187.83	1,187.83	1,621,200
Oct 02, 2019	1,196.98	1,196.98	1,171.29	1,176.63	1,176.63	1,615,100
Oct 01, 2019	1,219.00	1,231.23	1,203.58	1,205.10	1,205.10	1,273,500
Sep 30, 2019	1,220.97	1,226.00	1,212.30	1,219.00	1,219.00	1,404,100
Sep 27, 2019	1,243.01	1,244.02	1,214.45	1,225.09	1,225.09	1,353,900
Sep 26, 2019	1,241.96	1,245.00	1,232.27	1,241.39	1,241.39	1,538,000
Sep 25, 2019	1,215.82	1,248.30	1,210.09	1,246.52	1,246.52	1,453,000
Sep 24, 2019	1,240.00	1,246.74	1,210.68	1,218.76	1,218.76	1,583,200
Sep 23, 2019	1,226.00	1,239.09	1,224.17	1,234.03	1,234.03	1,062,400
Sep 20, 2019	1,233.12	1,243.32	1,223.08	1,229.93	1,229.93	2,270,000
Sep 19, 2019	1,232.06	1,244.44	1,232.02	1,238.71	1,238.71	996,000
Sep 18, 2019	1,227.51	1,235.61	1,216.53	1,232.41	1,232.41	1,135,100
Sep 17, 2019	1,230.40	1,235.00	1,223.69	1,229.15	1,229.15	955,100
Sep 16, 2019	1,229.52	1,239.56	1,225.61	1,231.30	1,231.30	1,053,300
Sep 13, 2019	1,231.35	1,240.88	1,227.01	1,239.56	1,239.56	1,301,400
Sep 12, 2019	1,224.30	1,241.86	1,223.02	1,234.25	1,234.25	1,725,900
Sep 11, 2019	1,203.41	1,222.60	1,202.20	1,220.17	1,220.17	1,307,000
Sep 10, 2019	1,195.15	1,210.00	1,194.58	1,206.00	1,206.00	1,260,100
Sep 09, 2019	1,204.00	1,220.00	1,192.62	1,204.41	1,204.41	1,471,900
Sep 06, 2019	1,208.13	1,212.02	1,202.52	1,204.93	1,204.93	1,072,100
Sep 05, 2019	1,191.53	1,213.04	1,191.53	1,211.38	1,211.38	1,408,100
Sep 04, 2019	1,176.71	1,183.48	1,171.00	1,181.41	1,181.41	1,068,900
Sep 03, 2019	1,177.03	1,186.89	1,163.20	1,168.39	1,168.39	1,479,900
Aug 30, 2019	1,198.50	1,198.50	1,183.80	1,188.10	1,188.10	1,129,800
Aug 29, 2019	1,181.12	1,196.06	1,181.12	1,192.85	1,192.85	1,088,400
Aug 28, 2019	1,161.71	1,176.42	1,157.30	1,171.02	1,171.02	802,000
Aug 27, 2019	1,180.53	1,182.40	1,161.45	1,167.84	1,167.84	1,077,200
Aug 26, 2019	1,157.26	1,169.47	1,152.96	1,168.89	1,168.89	1,226,100
Aug 23, 2019	1,181.99	1,194.08	1,147.75	1,151.29	1,151.29	1,687,000
Aug 22, 2019	1,194.07	1,198.01	1,178.58	1,189.53	1,189.53	947,500
Aug 21, 2019	1,193.15	1,199.00	1,187.43	1,191.25	1,191.25	740,700
Aug 20, 2019	1,195.25	1,196.06	1,182.11	1,182.69	1,182.69	915,500
Aug 19, 2019	1,190.09	1,206.99	1,190.09	1,198.45	1,198.45	1,231,600
Aug 16, 2019	1,179.55	1,182.72	1,171.81	1,177.60	1,177.60	1,313,300
Aug 15, 2019	1,163.50	1,175.84	1,162.11	1,167.26	1,167.26	1,218,700
Aug 14, 2019	1,176.31	1,182.30	1,160.54	1,164.29	1,164.29	1,578,700
Aug 13, 2019	1,171.46	1,204.78	1,171.46	1,197.27	1,197.27	1,294,400
Aug 12, 2019	1,179.21	1,184.96	1,167.67	1,174.71	1,174.71	1,003,000
Aug 09, 2019	1,197.99	1,203.88	1,183.60	1,188.01	1,188.01	1,065,700
Aug 08, 2019	1,182.83	1,205.01	1,173.02	1,204.80	1,204.80	1,468,000
Aug 07, 2019	1,156.00	1,178.44	1,149.62	1,173.99	1,173.99	1,444,300
Aug 06, 2019	1,163.31	1,179.96	1,160.00	1,169.95	1,169.95	1,709,400
Aug 05, 2019	1,170.04	1,175.24	1,140.14	1,152.32	1,152.32	2,597,500
Aug 02, 2019	1,200.74	1,206.90	1,188.94	1,193.99	1,193.99	1,645,100
Aug 01, 2019	1,214.03	1,234.11	1,205.72	1,209.01	1,209.01	1,698,500
Jul 31, 2019	1,223.00	1,234.00	1,207.76	1,216.68	1,216.68	1,725,500
Jul 30, 2019	1,225.41	1,234.87	1,223.30	1,225.14	1,225.14	1,453,300
Jul 29, 2019	1,241.05	1,247.37	1,228.23	1,239.41	1,239.41	2,223,700
Jul 26, 2019	1,224.04	1,265.55	1,224.00	1,250.41	1,250.41	4,805,800
Jul 25, 2019	1,137.82	1,141.70	1,120.92	1,132.12	1,132.12	2,209,800
Jul 24, 2019	1,131.90	1,144.00	1,126.99	1,137.81	1,137.81	1,589,800
Jul 23, 2019	1,144.00	1,146.90	1,131.80	1,146.21	1,146.21	1,093,700
Jul 22, 2019	1,133.45	1,139.25	1,124.24	1,138.07	1,138.07	1,301,500
